acquisition_time	studies_id	utm_x	utm_y	sex	gps_positions_animals_id	original_animal_id	animal_year_id
08OCT07:15:00:00	5	419209.7197	6561349.503	f	1812271	3372	33720
08OCT07:18:00:00	5	419202.2035	6561133.793	f	1812270	3372	33720
08OCT07:21:00:00	5	419168.741	6561235.565	f	1812269	3372	33720
09OCT07:00:00:00	5	419073.8997	6561032.891	f	1812268	3372	33720
09OCT07:03:00:00	5	419007.8702	6560708.362	f	1814062	3372	33720
09OCT07:06:00:00	5	418940.0276	6560683.594	f	1814061	3372	33720
09OCT07:09:00:00	5	418706.4568	6560638.086	f	1814060	3372	33720
09OCT07:12:00:00	5	418778.0767	6560613.536	f	1814059	3372	33720
09OCT07:15:00:00	5	418092.4272	6559424.876	f	1814058	3372	33720
09OCT07:18:00:00	5	418392.3767	6559371.14	f	1817658	3372	33720
09OCT07:21:00:00	5	418432.7956	6559370.342	f	1817657	3372	33720
10OCT07:00:00:00	5	419143.2872	6559946.192	f	1817656	3372	33720
10OCT07:03:00:00	5	419482.4348	6560249.107	f	1817655	3372	33720
10OCT07:06:00:00	5	419730.1955	6560350.447	f	1817654	3372	33720
10OCT07:09:00:00	5	420819.273	6561239.015	f	1817653	3372	33720
10OCT07:12:00:00	5	420687.5754	6561259.207	f	1817652	3372	33720
10OCT07:15:00:00	5	420987.8299	6561557.925	f	1817651	3372	33720
10OCT07:18:00:00	5	420830.4901	6562950.892	f	1817650	3372	33720
10OCT07:21:00:00	5	420751.8491	6562714.605	f	1817649	3372	33720
11OCT07:00:00:00	5	420511.1215	6562354.461	f	1819105	3372	33720
11OCT07:03:00:00	5	420333.4125	6561959.341	f	1819104	3372	33720
11OCT07:06:00:00	5	420095.0509	6561682.834	f	1819103	3372	33720
11OCT07:09:00:00	5	420896.9152	6562804.854	f	1819102	3372	33720
11OCT07:12:00:00	5	421064.6068	6563131.124	f	1819101	3372	33720
11OCT07:15:00:00	5	420876.2071	6563322.798	f	1820563	3372	33720
11OCT07:18:00:00	5	420303.4042	6563942.301	f	1820562	3372	33720
11OCT07:21:00:00	5	420326.0201	6563940.413	f	1820561	3372	33720
12OCT07:00:00:00	5	419999.2678	6564037.365	f	1820560	3372	33720
12OCT07:03:00:00	5	419488.0427	6564192.822	f	1820559	3372	33720
12OCT07:06:00:00	5	419331.3234	6564216.968	f	1822204	3372	33720
12OCT07:09:00:00	5	419951.1597	6565033.535	f	1822203	3372	33720
12OCT07:12:01:00	5	419828.737	6565039.476	f	1822202	3372	33720
12OCT07:15:00:00	5	419950.1742	6565585.371	f	1822201	3372	33720
12OCT07:18:00:00	5	419829.2956	6566081.397	f	1822200	3372	33720
12OCT07:21:00:00	5	420372.1723	6566506.114	f	1832723	3372	33720
13OCT07:00:00:00	5	420633.1538	6566529.577	f	1832722	3372	33720
13OCT07:03:00:00	5	420666.7976	6566539.88	f	1832721	3372	33720
13OCT07:06:00:00	5	420894.6934	6566726.398	f	1832720	3372	33720
13OCT07:09:00:00	5	420980.5494	6567210.506	f	1832719	3372	33720
13OCT07:12:00:00	5	421033.7786	6567544.843	f	1832718	3372	33720
13OCT07:15:00:00	5	420972.055	6567321.402	f	1832717	3372	33720
13OCT07:18:00:00	5	421095.8077	6567632.332	f	1832716	3372	33720
13OCT07:21:00:00	5	421052.3472	6567635.751	f	1832715	3372	33720
14OCT07:00:00:00	5	421034.8989	6567118.564	f	1832714	3372	33720
14OCT07:03:00:00	5	421087.0176	6567055.696	f	1832713	3372	33720
14OCT07:06:00:00	5	421079.0957	6566958.875	f	1832712	3372	33720
14OCT07:09:00:00	5	421203.1196	6566633.917	f	1832711	3372	33720
14OCT07:12:00:00	5	421122.1606	6566598.213	f	1832710	3372	33720
14OCT07:15:00:00	5	421412.5385	6566436.273	f	1832709	3372	33720
14OCT07:18:00:00	5	421427.789	6566560.801	f	1832708	3372	33720
14OCT07:21:00:00	5	421428.6357	6566560.338	f	1832707	3372	33720
15OCT07:00:00:00	5	421336.6359	6566489.77	f	1832706	3372	33720
15OCT07:03:00:00	5	421152.7907	6566515.809	f	1832705	3372	33720
15OCT07:06:00:00	5	421202.097	6566601.357	f	1832704	3372	33720
15OCT07:09:00:00	5	420985.544	6567322.079	f	1832703	3372	33720
15OCT07:12:00:00	5	420991.7485	6567478.438	f	1832702	3372	33720
15OCT07:15:00:00	5	421204.3186	6566192.9	f	1832701	3372	33720
15OCT07:18:00:00	5	420643.7676	6566120.731	f	1832700	3372	33720
15OCT07:21:00:00	5	420238.3346	6566330.987	f	1832699	3372	33720
16OCT07:00:00:00	5	419857.8917	6566340.997	f	1832698	3372	33720
16OCT07:03:00:00	5	419953.1212	6566339.393	f	1832697	3372	33720
16OCT07:06:00:00	5	419696.7004	6566532.385	f	1832696	3372	33720
16OCT07:09:00:00	5	419867.4086	6567425.705	f	1832695	3372	33720
16OCT07:12:00:00	5	419761.5092	6567986.573	f	1832694	3372	33720
16OCT07:15:00:00	5	419707.8332	6568276.436	f	1856244	3372	33720
16OCT07:18:00:00	5	419770.116	6569090.551	f	1856243	3372	33720
16OCT07:21:00:00	5	419455.1869	6568990.156	f	1856242	3372	33720
17OCT07:00:00:00	5	419199.8074	6568831.555	f	1856241	3372	33720
17OCT07:03:00:00	5	418966.3183	6568636.448	f	1856240	3372	33720
17OCT07:06:00:00	5	418779.6978	6568759.272	f	1852750	3372	33720
17OCT07:09:00:00	5	417508.0923	6570100.17	f	1852749	3372	33720
17OCT07:12:00:00	5	417541.0177	6570213.954	f	1852748	3372	33720
17OCT07:15:00:00	5	417818.8717	6570889.632	f	1852747	3372	33720
17OCT07:18:00:00	5	417540.1124	6571314.213	f	1852746	3372	33720
17OCT07:21:00:00	5	417568.2233	6571312.477	f	1852745	3372	33720
18OCT07:00:00:00	5	417485.0602	6571450.503	f	1852744	3372	33720
18OCT07:03:00:00	5	417577.4475	6571611.918	f	1852743	3372	33720
18OCT07:06:00:00	5	417649.6299	6571617.214	f	1852742	3372	33720
18OCT07:09:00:00	5	418141.0058	6573324.912	f	1852741	3372	33720
18OCT07:12:00:00	5	417951.5628	6573345.377	f	1852740	3372	33720
18OCT07:15:00:00	5	415965.7873	6575865.632	f	1852739	3372	33720
18OCT07:18:00:00	5	417475.3205	6578661.611	f	1852738	3372	33720
18OCT07:21:00:00	5	418081.5284	6578627.278	f	1852737	3372	33720
19OCT07:00:00:00	5	418031.6127	6578540.57	f	1852736	3372	33720
19OCT07:03:00:00	5	418075.1381	6578518.085	f	1852735	3372	33720
19OCT07:06:00:00	5	417344.3837	6578389.438	f	1852734	3372	33720
19OCT07:09:00:00	5	418708.0842	6578323.673	f	1852733	3372	33720
19OCT07:12:00:00	5	419092.0786	6578365.969	f	1852732	3372	33720
19OCT07:15:00:00	5	418612.7985	6577897.008	f	1852731	3372	33720
19OCT07:18:00:00	5	417684.8595	6576311.498	f	1852730	3372	33720
19OCT07:21:00:00	5	417761.2585	6576325.502	f	1852729	3372	33720
20OCT07:00:00:00	5	418479.1442	6576464.441	f	1852728	3372	33720
20OCT07:03:00:00	5	418591.0203	6576441.084	f	1852727	3372	33720
20OCT07:06:00:00	5	418896.082	6576340.243	f	1852726	3372	33720
20OCT07:09:00:00	5	419346.2615	6576873.722	f	1852725	3372	33720
20OCT07:12:00:00	5	419540.6039	6576976.615	f	1852724	3372	33720
20OCT07:15:01:00	5	419597.5309	6575733.443	f	1852723	3372	33720
20OCT07:18:00:00	5	419603.8645	6574699.022	f	1852722	3372	33720
20OCT07:21:00:00	5	419741.1674	6574690.623	f	1852721	3372	33720
21OCT07:00:00:00	5	419616.4136	6574288.486	f	1852720	3372	33720
21OCT07:03:00:00	5	419760.1709	6574454.721	f	1852719	3372	33720
21OCT07:06:00:00	5	419671.3893	6574548.942	f	1852718	3372	33720
21OCT07:09:00:00	5	419557.6649	6574632.02	f	1852717	3372	33720
21OCT07:12:00:00	5	419620.9865	6574624.228	f	1852716	3372	33720
21OCT07:15:00:00	5	419969.8999	6574876.233	f	1852715	3372	33720
21OCT07:18:00:00	5	420527.6468	6573522.271	f	1852714	3372	33720
21OCT07:21:00:00	5	420337.3965	6573278.543	f	1852713	3372	33720
22OCT07:00:00:00	5	420316.5437	6572966.535	f	1852712	3372	33720
22OCT07:03:00:00	5	420236.0356	6573033.243	f	1852711	3372	33720
22OCT07:06:00:00	5	420342.5568	6573128.817	f	1852710	3372	33720
22OCT07:09:00:00	5	420149.0908	6573145.725	f	1852709	3372	33720
22OCT07:12:00:00	5	420055.8417	6573162.915	f	1852708	3372	33720
22OCT07:15:00:00	5	420229.2716	6572653.049	f	1852707	3372	33720
22OCT07:18:00:00	5	420026.2082	6572124.537	f	1852706	3372	33720
22OCT07:21:00:00	5	419999.8667	6572093.914	f	1852705	3372	33720
23OCT07:00:00:00	5	419460.5117	6571316.268	f	1852704	3372	33720
23OCT07:03:00:00	5	419385.9602	6571085.781	f	1852703	3372	33720
23OCT07:06:00:00	5	419353.8953	6570761.963	f	1852702	3372	33720
23OCT07:09:00:00	5	419377.6661	6570930.603	f	1852701	3372	33720
23OCT07:12:00:00	5	419601.3935	6570807.154	f	1856239	3372	33720
23OCT07:15:00:00	5	419638.6481	6570904.031	f	1856238	3372	33720
23OCT07:18:00:00	5	419502.0091	6571169.235	f	1856237	3372	33720
23OCT07:21:00:00	5	419533.2791	6571148.355	f	1856236	3372	33720
24OCT07:00:00:00	5	419617.8272	6570963.174	f	1856235	3372	33720
24OCT07:03:00:00	5	419608.6847	6570980.577	f	1856234	3372	33720
24OCT07:06:00:00	5	419839.0855	6570772.735	f	1856233	3372	33720
24OCT07:09:00:00	5	420213.527	6570779.088	f	1856232	3372	33720
24OCT07:12:00:00	5	419788.2347	6570926.99	f	1856231	3372	33720
24OCT07:15:00:00	5	419420.9011	6570791.207	f	1856230	3372	33720
24OCT07:18:00:00	5	419753.0075	6571317.752	f	1862635	3372	33720
24OCT07:21:00:00	5	419516.729	6571215.706	f	1862634	3372	33720
25OCT07:00:00:00	5	419496.0436	6570851.969	f	1862633	3372	33720
25OCT07:03:00:00	5	419225.8124	6571117.042	f	1862632	3372	33720
25OCT07:06:00:00	5	419204.9149	6571231.728	f	1862631	3372	33720
25OCT07:09:00:00	5	419018.0494	6571104.847	f	1862630	3372	33720
25OCT07:12:00:00	5	418559.4276	6571145.017	f	1862629	3372	33720
25OCT07:15:00:00	5	418243.0991	6570909.172	f	1862628	3372	33720
25OCT07:18:00:00	5	418218.2377	6570848.777	f	1862627	3372	33720
25OCT07:21:00:00	5	418234.6418	6570899.585	f	1862626	3372	33720
26OCT07:00:00:00	5	418307.5337	6570228.451	f	1862625	3372	33720
26OCT07:03:00:00	5	418206.0756	6570147.403	f	1862624	3372	33720
26OCT07:06:00:00	5	418097.1799	6569905.66	f	1862623	3372	33720
26OCT07:09:00:00	5	418146.5558	6569744.384	f	1862622	3372	33720
26OCT07:12:00:00	5	418098.5213	6569370.803	f	1862621	3372	33720
26OCT07:15:00:00	5	418128.4917	6568861.985	f	1862620	3372	33720
26OCT07:18:00:00	5	417930.5985	6569393.194	f	1862619	3372	33720
26OCT07:21:00:00	5	417729.9471	6569605.643	f	1862618	3372	33720
27OCT07:00:00:00	5	418095.3674	6570035.379	f	1862617	3372	33720
27OCT07:03:00:00	5	418081.9087	6570036.238	f	1862616	3372	33720
27OCT07:06:00:00	5	418345.081	6570141.573	f	1870261	3372	33720
27OCT07:09:00:00	5	418630.088	6570105.306	f	1870260	3372	33720
27OCT07:12:00:00	5	419396.9318	6570190.593	f	1870259	3372	33720
27OCT07:15:00:00	5	419635.7042	6569405	f	1870258	3372	33720
27OCT07:18:00:00	5	420121.0737	6569539.952	f	1870257	3372	33720
27OCT07:21:00:00	5	420167.3556	6569573.053	f	1867432	3372	33720
28OCT07:00:00:00	5	419911.3778	6569420.367	f	1867431	3372	33720
28OCT07:03:00:00	5	419928.1576	6569492.294	f	1867430	3372	33720
28OCT07:06:00:00	5	419653.7911	6569279.194	f	1867429	3372	33720
28OCT07:09:00:00	5	419970.8729	6568409.891	f	1867428	3372	33720
28OCT07:12:00:00	5	420009.6805	6567797.286	f	1867427	3372	33720
28OCT07:15:00:00	5	420124.9066	6567650.461	f	1867426	3372	33720
28OCT07:18:00:00	5	420204.635	6567631.054	f	1867425	3372	33720
28OCT07:21:00:00	5	420296.7568	6567676.596	f	1867424	3372	33720
29OCT07:00:00:00	5	420400.5822	6567584.52	f	1867423	3372	33720
29OCT07:03:00:00	5	420362.3577	6567569.826	f	1870256	3372	33720
29OCT07:06:00:00	5	420139.203	6567247.148	f	1870255	3372	33720
29OCT07:09:00:00	5	419751.8867	6566555.47	f	1870254	3372	33720
29OCT07:12:00:00	5	420505.2293	6566239.822	f	1870253	3372	33720
29OCT07:15:00:00	5	420373.6444	6565945.469	f	1870252	3372	33720
29OCT07:18:00:00	5	420240.5791	6564838.792	f	1870251	3372	33720
29OCT07:21:00:00	5	419847.3767	6564992.813	f	1870250	3372	33720
30OCT07:00:00:00	5	419893.9797	6564944.08	f	1870249	3372	33720
30OCT07:03:00:00	5	419756.643	6564831.63	f	1870248	3372	33720
30OCT07:06:00:00	5	419439.141	6564721.869	f	1870247	3372	33720
30OCT07:09:00:00	5	419325.5843	6564681.489	f	1871898	3372	33720
30OCT07:12:00:00	5	419087.7721	6564318.565	f	1871897	3372	33720
30OCT07:15:00:00	5	419155.8973	6564416.442	f	1871896	3372	33720
30OCT07:18:00:00	5	419219.1861	6564168.864	f	1871895	3372	33720
30OCT07:21:00:00	5	419236.5113	6564238.627	f	1871894	3372	33720
31OCT07:00:00:00	5	419538.1986	6564168.403	f	1873953	3372	33720
31OCT07:03:00:00	5	419337.5225	6564172.549	f	1873952	3372	33720
31OCT07:06:00:00	5	419269.8159	6564019.477	f	1873951	3372	33720
31OCT07:09:00:00	5	419946.2753	6563927.058	f	1873950	3372	33720
31OCT07:12:00:00	5	420061.3637	6563015.452	f	1873949	3372	33720
31OCT07:15:00:00	5	420116.3734	6562290.126	f	1877443	3372	33720
31OCT07:18:00:00	5	419468.8332	6561522.507	f	1877442	3372	33720
31OCT07:21:00:00	5	419094.345	6561191.351	f	1877441	3372	33720
01NOV07:00:00:00	5	419039.2739	6561126.613	f	1877440	3372	33720
01NOV07:03:00:00	5	418710.6423	6560818.289	f	1877439	3372	33720
01NOV07:06:00:00	5	418669.7873	6560785.6	f	1877438	3372	33720
01NOV07:09:00:00	5	418277.7998	6560809.844	f	1877437	3372	33720
01NOV07:12:00:00	5	418373.5971	6560866.683	f	1877436	3372	33720
01NOV07:15:00:00	5	418619.6615	6561433.222	f	1877435	3372	33720
01NOV07:18:00:00	5	419347.7033	6561313.944	f	1877434	3372	33720
01NOV07:21:00:00	5	419234.695	6561221.112	f	1879468	3372	33720
02NOV07:00:00:00	5	419343.9134	6561315.84	f	1879467	3372	33720
02NOV07:03:00:00	5	419755.2064	6561656.792	f	1879466	3372	33720
02NOV07:06:00:00	5	419765.3024	6561728.28	f	1879465	3372	33720
02NOV07:09:00:00	5	420176.5396	6560896.64	f	1879464	3372	33720
02NOV07:12:00:00	5	420240.6824	6560588.862	f	1881322	3372	33720
02NOV07:15:00:00	5	419895.3798	6560489.359	f	1881321	3372	33720
02NOV07:18:00:00	5	420985.4309	6559825.085	f	1881320	3372	33720
02NOV07:21:00:00	5	420956.4345	6559828.226	f	1881319	3372	33720
03NOV07:00:00:00	5	421356.9043	6560013.902	f	1881318	3372	33720
03NOV07:03:00:00	5	421359.3151	6559971.37	f	1888092	3372	33720
03NOV07:06:01:00	5	421357.1345	6559679.273	f	1888091	3372	33720
03NOV07:09:00:00	5	420031.2505	6558270.67	f	1888090	3372	33720
03NOV07:12:00:00	5	420002.3228	6558255.259	f	1888089	3372	33720
03NOV07:15:00:00	5	419843.3053	6558656.993	f	1888088	3372	33720
03NOV07:18:00:00	5	419320.6666	6559252.936	f	1888087	3372	33720
03NOV07:21:00:00	5	419454.2541	6559968.26	f	1888086	3372	33720
04NOV07:00:00:00	5	419558.8062	6560267.901	f	1888085	3372	33720
04NOV07:03:00:00	5	419247.7816	6560428.201	f	1888084	3372	33720
04NOV07:06:01:00	5	419170.8347	6560404.045	f	1888083	3372	33720
04NOV07:09:00:00	5	419814.8535	6560448.869	f	1888082	3372	33720
04NOV07:12:00:00	5	418881.5055	6558775.22	f	1888081	3372	33720
04NOV07:15:00:00	5	418797.6266	6558657.095	f	1888080	3372	33720
04NOV07:18:01:00	5	418571.0246	6559355.748	f	1888079	3372	33720
04NOV07:21:00:00	5	418565.5291	6559377.219	f	1888078	3372	33720
05NOV07:00:00:00	5	418475.1052	6559324.738	f	1891767	3372	33720
05NOV07:03:00:00	5	418458.3208	6559242.97	f	1891766	3372	33720
05NOV07:06:01:00	5	418379.7723	6559218.039	f	1891765	3372	33720
05NOV07:09:00:00	5	417983.2713	6557738.921	f	1891764	3372	33720
05NOV07:12:00:00	5	418064.8548	6557619.042	f	1891763	3372	33720
05NOV07:15:00:00	5	418169.8815	6557627.794	f	1891762	3372	33720
05NOV07:18:00:00	5	416946.417	6558345.134	f	1891761	3372	33720
05NOV07:21:00:00	5	417037.5558	6558569.427	f	1891760	3372	33720
06NOV07:00:00:00	5	417240.8624	6558451.239	f	1891759	3372	33720
06NOV07:03:00:00	5	417036.9712	6558579.376	f	1891758	3372	33720
06NOV07:06:00:00	5	417001.6302	6558554.191	f	1895750	3372	33720
06NOV07:09:00:00	5	417542.2744	6558971.76	f	1895749	3372	33720
06NOV07:12:00:00	5	417413.1723	6558711.464	f	1895748	3372	33720
06NOV07:15:00:00	5	418112.4789	6558164.322	f	1895747	3372	33720
06NOV07:18:00:00	5	418573.3562	6557703.396	f	1895746	3372	33720
06NOV07:21:00:00	5	418573.3485	6557725.027	f	1895745	3372	33720
07NOV07:00:01:00	5	418644.092	6558163.499	f	1895744	3372	33720
07NOV07:03:00:00	5	418619.7122	6559070.693	f	1895743	3372	33720
07NOV07:06:01:00	5	418449.1137	6559041.577	f	1895742	3372	33720
07NOV07:09:01:00	5	418084.204	6557646.641	f	1895741	3372	33720
07NOV07:12:00:00	5	417903.9963	6557273.163	f	1897801	3372	33720
07NOV07:15:01:00	5	417245.9493	6557182.066	f	1897800	3372	33720
07NOV07:18:00:00	5	417092.5413	6557135.515	f	1897799	3372	33720
07NOV07:21:00:00	5	417124.1962	6557195.178	f	1897798	3372	33720
08NOV07:00:00:00	5	417015.0064	6557642.103	f	1897797	3372	33720
08NOV07:03:00:00	5	417038.6707	6557626.997	f	1903362	3372	33720
08NOV07:06:00:00	5	416978.0503	6557637.761	f	1903361	3372	33720
08NOV07:09:00:00	5	418083.4859	6555802.497	f	1903360	3372	33720
08NOV07:12:00:00	5	418778.207	6555183.117	f	1903359	3372	33720
08NOV07:15:00:00	5	418517.6225	6555743.787	f	1903358	3372	33720
08NOV07:18:00:00	5	418497.0248	6555876.31	f	1903357	3372	33720
08NOV07:21:00:00	5	418581.0698	6555518.702	f	1903356	3372	33720
09NOV07:00:00:00	5	418553.7836	6554850.571	f	1903355	3372	33720
09NOV07:03:00:00	5	418340.8624	6554778.504	f	1903354	3372	33720
09NOV07:06:00:00	5	418272.9837	6555012.198	f	1903353	3372	33720
09NOV07:09:00:00	5	418025.5742	6555640.59	f	1903352	3372	33720
09NOV07:12:00:00	5	417807.7717	6555675.958	f	1903351	3372	33720
09NOV07:15:01:00	5	417110.9607	6556038.127	f	1903350	3372	33720
09NOV07:18:00:00	5	417022.4443	6556437.261	f	1903349	3372	33720
09NOV07:21:01:00	5	417016.6355	6556518.946	f	1903348	3372	33720
10NOV07:00:00:00	5	416983.3818	6556687.743	f	1907009	3372	33720
10NOV07:03:00:00	5	417254.9361	6556449.648	f	1907008	3372	33720
10NOV07:06:00:00	5	417236.2471	6556446.978	f	1907007	3372	33720
10NOV07:09:00:00	5	417611.7356	6556674.778	f	1907006	3372	33720
10NOV07:12:00:00	5	417211.3551	6556337.734	f	1907005	3372	33720
10NOV07:15:00:00	5	417285.7287	6556324.326	f	1907004	3372	33720
10NOV07:21:00:00	5	416848.869	6556669.406	f	1907003	3372	33720
11NOV07:00:01:00	5	416985.9388	6556385.2	f	1907002	3372	33720
11NOV07:03:00:00	5	416863.1776	6556115.749	f	1907001	3372	33720
11NOV07:06:00:00	5	416786.4048	6556115.605	f	1915958	3372	33720
11NOV07:09:00:00	5	416743.5401	6556037.865	f	1915957	3372	33720
11NOV07:12:00:00	5	417478.2887	6556467.782	f	1915956	3372	33720
11NOV07:15:00:00	5	417407.7642	6556101.982	f	1915955	3372	33720
11NOV07:18:00:00	5	417463.7861	6556491.153	f	1915954	3372	33720
11NOV07:21:00:00	5	417222.2599	6556435.185	f	1915953	3372	33720
12NOV07:00:01:00	5	417317.1179	6556719.932	f	1915952	3372	33720
12NOV07:03:01:00	5	417227.7365	6557057.617	f	1915951	3372	33720
12NOV07:06:01:00	5	417218.737	6557069.352	f	1915950	3372	33720
12NOV07:09:00:00	5	417626.9739	6556845.72	f	1915949	3372	33720
12NOV07:12:00:00	5	417585.5514	6556918.726	f	1915948	3372	33720
12NOV07:15:00:00	5	417764.1735	6556876.657	f	1915947	3372	33720
12NOV07:18:00:00	5	418031.2924	6556715.738	f	1915946	3372	33720
12NOV07:21:00:00	5	418042.1707	6556708.454	f	1915945	3372	33720
13NOV07:00:00:00	5	419949.1156	6557037.362	f	1915944	3372	33720
13NOV07:03:00:00	5	420417.8886	6556675.236	f	1915943	3372	33720
13NOV07:06:00:00	5	420414.2859	6556686.36	f	1915942	3372	33720
13NOV07:09:00:00	5	421272.8168	6557238.652	f	1915941	3372	33720
13NOV07:12:00:00	5	422397.8566	6557444.777	f	1915940	3372	33720
13NOV07:15:00:00	5	423009.4679	6557290.889	f	1915939	3372	33720
13NOV07:18:00:00	5	423482.6908	6557448.805	f	1930514	3372	33720
13NOV07:21:00:00	5	423455.4141	6557467.329	f	1930513	3372	33720
14NOV07:00:00:00	5	423579.0794	6557647.007	f	1930512	3372	33720
14NOV07:03:00:00	5	423718.5792	6557598.148	f	1930511	3372	33720
14NOV07:06:00:00	5	423752.9043	6557615.952	f	1930510	3372	33720
14NOV07:09:00:00	5	423891.1719	6557546.463	f	1930509	3372	33720
14NOV07:12:00:00	5	423815.4019	6557464.615	f	1930508	3372	33720
14NOV07:15:00:00	5	423963.9335	6557566.209	f	1930507	3372	33720
14NOV07:18:00:00	5	424168.9141	6557442.739	f	1930506	3372	33720
14NOV07:21:00:00	5	424160.4476	6557435.634	f	1930505	3372	33720
15NOV07:00:00:00	5	424127.5032	6557662.541	f	1930504	3372	33720
15NOV07:03:00:00	5	423389.9661	6556938.946	f	1930503	3372	33720
15NOV07:06:00:00	5	423374.5322	6556905.596	f	1930502	3372	33720
15NOV07:09:00:00	5	421917.754	6556666.232	f	1930501	3372	33720
15NOV07:12:00:00	5	421294.5304	6556722.792	f	1930500	3372	33720
15NOV07:15:00:00	5	420955.2319	6556761.413	f	1930499	3372	33720
15NOV07:18:00:00	5	421694.1854	6557195.3	f	1930498	3372	33720
15NOV07:21:01:00	5	421748.713	6557384.215	f	1930497	3372	33720
16NOV07:00:00:00	5	421244.7187	6557451.309	f	1930496	3372	33720
16NOV07:03:00:00	5	420925.7443	6557362.737	f	1930495	3372	33720
16NOV07:06:00:00	5	420871.789	6557743.301	f	1930494	3372	33720
16NOV07:09:00:00	5	419529.5644	6557415.363	f	1930493	3372	33720
16NOV07:12:00:00	5	418283.7475	6557259.39	f	1930492	3372	33720
16NOV07:15:00:00	5	418088.8838	6556865.778	f	1930491	3372	33720
16NOV07:18:00:00	5	418406.0988	6557020.452	f	1930490	3372	33720
16NOV07:21:00:00	5	418509.793	6556946.504	f	1930489	3372	33720
17NOV07:00:01:00	5	419006.6793	6556930.549	f	1930488	3372	33720
17NOV07:03:00:00	5	419013.066	6556960.756	f	1930487	3372	33720
17NOV07:06:00:00	5	419015.9288	6557008.837	f	1930486	3372	33720
17NOV07:09:00:00	5	422155.4605	6557880.637	f	1930485	3372	33720
17NOV07:12:00:00	5	422878.1081	6557839.857	f	1930484	3372	33720
17NOV07:15:00:00	5	422778.7464	6557890.24	f	1930483	3372	33720
17NOV07:18:01:00	5	421899.8308	6557905.809	f	1930482	3372	33720
17NOV07:21:00:00	5	422155.7107	6558010.139	f	1930481	3372	33720
18NOV07:00:00:00	5	421681.4462	6558058.505	f	1930480	3372	33720
18NOV07:03:00:00	5	421692.3752	6558141.664	f	1932797	3372	33720
18NOV07:06:00:00	5	421718.6658	6558116.419	f	1932796	3372	33720
18NOV07:09:00:00	5	421825.5465	6558141.584	f	1932795	3372	33720
18NOV07:12:00:00	5	421810.9189	6558165.642	f	1932794	3372	33720
